"model","setSize","model.ID","estimate","estimate.type"
"bias","s3",11690,0.0106666666628571,"slope"
"bias","s3",11691,0.25377777778,"y-int"
"bias","s3",11691,0.07161904762,"slope"
"bias","s3",11692,0.291333333366667,"y-int"
"bias","s3",11692,0.0586666666571428,"slope"
"bias","s3",11693,0.273555555566667,"y-int"
"bias","s3",11693,0.052,"slope"
"bias","s3",11694,0.334222222246667,"y-int"
"bias","s3",11694,0.0151428571342857,"slope"
"bias","s3",11695,0.315999999993334,"y-int"
"bias","s3",11695,0.0620952380971428,"slope"
"bias","s3",11696,0.263777777733334,"y-int"
"bias","s3",11696,0.0582857143,"slope"
"bias","s3",11697,0.245111111126667,"y-int"
"bias","s3",11697,0.0574285714257143,"slope"
"bias","s3",11698,0.335111111146667,"y-int"
"bias","s3",11698,0.0102857142771428,"slope"
"bias","s3",11699,0.3368888889,"y-int"
"bias","s3",11699,0.0548571428571429,"slope"
"bias","s3",11700,0.21066666672,"y-int"
"bias","s3",11700,0.0698095237942857,"slope"
"bias","s3",11701,0.29222222222,"y-int"
"bias","s3",11701,0.0438095238085714,"slope"
"bias","s3",11702,0.3548888889,"y-int"
"bias","s3",11702,0.0011428571428571,"slope"
"bias","s3",11703,0.348888888873333,"y-int"
"bias","s3",11703,0.0542857142885715,"slope"
"bias","s3",11704,0.271777777766667,"y-int"
"bias","s3",11704,0.0598095238142857,"slope"
"bias","s3",11705,0.306666666666667,"y-int"
"bias","s3",11705,0.0385714285714286,"slope"
"bias","s3",11706,0.348444444433333,"y-int"
"bias","s3",11706,0.0102857142857143,"slope"
"bias","s3",11707,0.315555555513334,"y-int"
"bias","s3",11707,0.0642857142914285,"slope"
"bias","s3",11708,0.299111111153334,"y-int"
"bias","s3",11708,0.0467619047514285,"slope"
"bias","s3",11709,0.2653333333,"y-int"
"bias","s3",11709,0.0489523809571429,"slope"
"bias","s3",11710,0.342222222213333,"y-int"
"bias","s3",11710,0.0133333333342857,"slope"
"bias","s3",11711,0.227555555533333,"y-int"
"bias","s3",11711,0.0808571428571429,"slope"
"bias","s3",11712,0.284666666706667,"y-int"
"bias","s3",11712,0.0572380952314285,"slope"
"bias","s3",11713,0.27600000002,"y-int"
"bias","s3",11713,0.0506666666657143,"slope"
"bias","s3",11714,0.343333333326667,"y-int"
"bias","s3",11714,0.00857142856857143,"slope"
"bias","s3",11715,0.249999999966667,"y-int"
"bias","s3",11715,0.0790476190571428,"slope"
"bias","s3",11716,0.265777777766667,"y-int"
"bias","s3",11716,0.0572380952428571,"slope"
"bias","s3",11717,0.313333333353334,"y-int"
"bias","s3",11717,0.0471428571371428,"slope"
"bias","s3",11718,0.347999999993333,"y-int"
"bias","s3",11718,0.00771428571142856,"slope"
"bias","s3",11719,0.27933333336,"y-int"
"bias","s3",11719,0.0716190476114286,"slope"
"bias","s3",11720,0.284888888873333,"y-int"
"bias","s3",11720,0.0563809523885714,"slope"
"bias","s3",11721,0.256666666653333,"y-int"
"bias","s3",11721,0.0561904761942857,"slope"
"bias","s3",11722,0.357555555573334,"y-int"
"bias","s3",11722,0.00990476190285711,"slope"
"bias","s3",11723,0.269333333353333,"y-int"
"bias","s3",11723,0.0739999999942857,"slope"
"bias","s3",11724,0.274222222266667,"y-int"
"bias","s3",11724,0.0570476190428571,"slope"
"bias","s3",11725,0.309777777753334,"y-int"
"bias","s3",11725,0.0470476190514285,"slope"
"bias","s3",11726,0.328444444473334,"y-int"
"bias","s3",11726,0.01266666666,"slope"
"bias","s3",11727,0.314222222266667,"y-int"
"bias","s3",11727,0.0632380952285714,"slope"
"bias","s3",11728,0.269333333373333,"y-int"
"bias","s3",11728,0.0668571428457143,"slope"
"bias","s3",11729,0.308222222186667,"y-int"
"bias","s3",11729,0.0482857142942857,"slope"
"bias","s3",11730,0.16311111106,"y-int"
"bias","s3",11730,0.115142857154286,"slope"
"bias","s3",11731,0.36422222228,"y-int"
"bias","s3",11731,0.0556190476057143,"slope"
"bias","s3",11732,0.32822222226,"y-int"
"bias","s3",11732,0.0759047618971428,"slope"
"bias","s3",11733,0.25311111112,"y-int"
"bias","s3",11733,0.0946666666657143,"slope"
"bias","s3",11734,0.1537777778,"y-int"
"bias","s3",11734,0.111619047614286,"slope"
"bias","s3",11735,0.27422222226,"y-int"
"bias","s3",11735,0.0737142857114285,"slope"
"bias","s3",11736,0.310444444453334,"y-int"
"bias","s3",11736,0.0835238095228571,"slope"
"bias","s3",11737,0.27911111112,"y-int"
"bias","s3",11737,0.0839047619085714,"slope"
"bias","s3",11738,0.157777777786667,"y-int"
"bias","s3",11738,0.113333333337143,"slope"
"bias","s3",11739,0.288888888913333,"y-int"
"bias","s3",11739,0.0685714285628571,"slope"
"bias","s3",11740,0.26,"y-int"
"bias","s3",11740,0.0885714285714286,"slope"
"bias","s3",11741,0.319333333306667,"y-int"
"bias","s3",11741,0.0792380952457143,"slope"
"bias","s3",11742,0.1535555555,"y-int"
"bias","s3",11742,0.115333333342857,"slope"
"bias","s3",11743,0.282444444453334,"y-int"
"bias","s3",11743,0.0729523809514285,"slope"
"bias","s3",11744,0.308888888893334,"y-int"
"bias","s3",11744,0.0785714285685714,"slope"
"bias","s3",11745,0.30955555556,"y-int"
"bias","s3",11745,0.0759999999971429,"slope"
"bias","s3",11746,0.147333333346666,"y-int"
"bias","s3",11746,0.107904761905714,"slope"
"bias","s3",11747,0.340000000013333,"y-int"
"bias","s3",11747,0.05952380952,"slope"
"bias","s3",11748,0.308888888866667,"y-int"
"bias","s3",11748,0.0766666666714286,"slope"
"bias","s3",11749,0.2611111111,"y-int"
"bias","s3",11749,0.0890476190428571,"slope"
"bias","s3",11750,0.23088888888,"y-int"
"bias","s3",11750,0.102285714291429,"slope"
"bias","s3",11751,0.321777777753333,"y-int"
"bias","s3",11751,0.0621904761942857,"slope"
"bias","s3",11752,0.336444444446667,"y-int"
"bias","s3",11752,0.0713333333342857,"slope"
"bias","s3",11753,0.266666666633333,"y-int"
"bias","s3",11753,0.0861904762,"slope"
"bias","s3",11754,0.156444444426667,"y-int"
"bias","s3",11754,0.117523809525714,"slope"
"bias","s3",11755,0.327777777793334,"y-int"
"bias","s3",11755,0.0661904761828571,"slope"
"bias","s3",11756,0.264666666666666,"y-int"
"bias","s3",11756,0.0891428571428572,"slope"
"bias","s3",11757,0.284888888886667,"y-int"
"bias","s3",11757,0.0849523809514286,"slope"
"bias","s3",11758,0.231111111133333,"y-int"
"bias","s3",11758,0.107619047614286,"slope"
"bias","s3",11759,0.330666666666667,"y-int"
"bias","s3",11759,0.0545714285714285,"slope"
"bias","s3",11760,0.305777777773333,"y-int"
"bias","s3",11760,0.0796190476171429,"slope"
"bias","s3",11761,0.25822222224,"y-int"
"bias","s3",11761,0.08876190476,"slope"
"bias","s3",11762,0.167999999973333,"y-int"
"bias","s3",11762,0.116285714288571,"slope"
"bias","s3",11763,0.25822222224,"y-int"
"bias","s3",11763,0.0735238095171428,"slope"
"bias","s3",11764,0.32044444442,"y-int"
"bias","s3",11764,0.08257142858,"slope"
"bias","s3",11765,0.260444444453333,"y-int"
"bias","s3",11765,0.0892380952371429,"slope"
"bias","s3",11766,0.208000000033334,"y-int"
"bias","s3",11766,0.112952380942857,"slope"
"bias","s3",11767,0.316000000033333,"y-int"
"bias","s3",11767,0.0663809523714286,"slope"
"bias","s3",11768,0.307555555573334,"y-int"
"bias","s3",11768,0.0813333333314285,"slope"
"bias","s3",11769,0.24711111112,"y-int"
"bias","s3",11769,0.0878095238085714,"slope"
"bias","s3",11770,0.22444444442,"y-int"
"bias","s3",11770,0.109047619051429,"slope"
"bias","s3",11771,0.335111111126667,"y-int"
"bias","s3",11771,0.06314285714,"slope"
"bias","s3",11772,0.27488888886,"y-int"
"bias","s3",11772,0.08923809524,"slope"
"bias","s3",11773,0.312666666646667,"y-int"
"bias","s3",11773,0.0754285714342857,"slope"
"bias","s3",11774,0.225333333366667,"y-int"
"bias","s3",11774,0.110380952371429,"slope"
"bias","s3",11775,0.300000000013333,"y-int"
"bias","s3",11775,0.0733333333342857,"slope"
"bias","s3",11776,0.29933333334,"y-int"
"bias","s3",11776,0.0863809523742857,"slope"
"bias","s3",11777,0.252222222226667,"y-int"
"bias","s3",11777,0.0899999999971429,"slope"
"bias","s3",11778,0.213777777773333,"y-int"
"bias","s3",11778,0.10876190476,"slope"
"bias","s3",11779,0.26333333332,"y-int"
"bias","s3",11779,0.0776190476228571,"slope"
"bias","s3",11780,0.2831111111,"y-int"
"bias","s3",11780,0.0832380952428571,"slope"
"bias","s3",11781,0.27511111108,"y-int"
"bias","s3",11781,0.0888571428628572,"slope"
"bias","s3",11782,0.231111111106667,"y-int"
"bias","s3",11782,0.107619047617143,"slope"
"bias","s3",11783,0.299111111126667,"y-int"
"bias","s3",11783,0.0667619047542857,"slope"
"bias","s3",11784,0.25866666668,"y-int"
"bias","s3",11784,0.0913333333342857,"slope"
"bias","s3",11785,0.276888888866667,"y-int"
"bias","s3",11785,0.0858095238142857,"slope"
"bias","s3",11786,0.263555555566667,"y-int"
"bias","s3",11786,0.0981904761857142,"slope"
"bias","s3",11787,0.2857777778,"y-int"
"bias","s3",11787,0.0710476190428571,"slope"
"bias","s3",11788,0.2888888889,"y-int"
"bias","s3",11788,0.0885714285714285,"slope"
"bias","s3",11789,0.243555555586667,"y-int"
"bias","s3",11789,0.0919999999942857,"slope"
"bias","s3",11790,0.25222222228,"y-int"
"bias","s3",11790,0.0990476190342857,"slope"
"bias","s3",11791,0.330666666653333,"y-int"
"bias","s3",11791,0.05838095238,"slope"
"bias","s3",11792,0.32333333336,"y-int"
"bias","s3",11792,0.0842857142828571,"slope"
"bias","s3",11793,0.277333333373334,"y-int"
"bias","s3",11793,0.0855238095171428,"slope"
"bias","s3",11794,0.205555555546667,"y-int"
"bias","s3",11794,0.110476190477143,"slope"
"bias","s3",11795,0.3131111111,"y-int"
"bias","s3",11795,0.0675238095285714,"slope"
"bias","s3",11796,0.316888888846667,"y-int"
"bias","s3",11796,0.0805714285771428,"slope"
"bias","s3",11797,0.310888888873333,"y-int"
"bias","s3",11797,0.0784761904742857,"slope"
"bias","s3",11798,0.242222222226667,"y-int"
"bias","s3",11798,0.109523809525714,"slope"
"bias","s3",11799,0.339333333313333,"y-int"
"bias","s3",11799,0.0668571428628571,"slope"
"bias","s3",11800,0.32955555556,"y-int"
"bias","s3",11800,0.0745714285685714,"slope"
"bias","s3",11801,0.346666666633333,"y-int"
"bias","s3",11801,0.0695238095285714,"slope"
"bias","s3",11802,0.19155555558,"y-int"
"bias","s3",11802,0.112095238091429,"slope"
"bias","s3",11803,0.3191111111,"y-int"
"bias","s3",11803,0.062,"slope"
"bias","s3",11804,0.354666666666667,"y-int"
"bias","s3",11804,0.0691428571428571,"slope"
"bias","s3",11805,0.266222222266667,"y-int"
"bias","s3",11805,0.0864761904714285,"slope"
"bias","s3",11806,0.16066666664,"y-int"
"bias","s3",11806,0.114571428574286,"slope"
"bias","s3",11807,0.32466666666,"y-int"
"bias","s3",11807,0.0629523809542857,"slope"
"bias","s3",11808,0.351333333353333,"y-int"
"bias","s3",11808,0.0705714285657143,"slope"
"bias","s3",11809,0.26066666664,"y-int"
"bias","s3",11809,0.0840952381028572,"slope"
"bias","s3",11810,0.239111111106667,"y-int"
"bias","s3",11810,0.0981904761885714,"slope"
"bias","s3",11811,0.32400000002,"y-int"
"bias","s3",11811,0.0650476190371428,"slope"
"bias","s3",11812,0.331999999993333,"y-int"
"bias","s3",11812,0.0789523809542857,"slope"
"bias","s3",11813,0.251333333313334,"y-int"
"bias","s3",11813,0.0929523809628571,"slope"
"bias","s3",11814,0.273777777753333,"y-int"
"bias","s3",11814,0.0940000000085714,"slope"
"bias","s3",11815,0.345555555546667,"y-int"
"bias","s3",11815,0.0614285714342857,"slope"
"bias","s3",11816,0.289111111106667,"y-int"
"bias","s3",11816,0.0877142857171428,"slope"
"bias","s3",11817,0.253555555586666,"y-int"
"bias","s3",11817,0.0910476190371429,"slope"
"bias","s3",11818,0.239111111093333,"y-int"
"bias","s3",11818,0.10723809524,"slope"
"bias","s3",11819,0.31133333332,"y-int"
"bias","s3",11819,0.0710476190514286,"slope"
"bias","s3",11820,0.283777777733333,"y-int"
"bias","s3",11820,0.0887619047714286,"slope"
"bias","s3",11821,0.263111111066667,"y-int"
"bias","s3",11821,0.0880000000142857,"slope"
"bias","s3",11822,0.2248888889,"y-int"
"bias","s3",11822,0.110190476185714,"slope"
"bias","s3",11823,0.32088888886,"y-int"
"bias","s3",11823,0.0703809523828571,"slope"
"bias","s3",11824,0.32222222224,"y-int"
"bias","s3",11824,0.0790476190457143,"slope"
"bias","s3",11825,0.277777777773334,"y-int"
"bias","s3",11825,0.0800000000028571,"slope"
"bias","s3",11826,0.1875555556,"y-int"
"bias","s3",11826,0.114666666657143,"slope"
"bias","s3",11827,0.291777777773333,"y-int"
"bias","s3",11827,0.0702857142885714,"slope"
"bias","s3",11828,0.265111111073334,"y-int"
"bias","s3",11828,0.0869523809599999,"slope"
"bias","s3",11829,0.265333333346667,"y-int"
"bias","s3",11829,0.0937142857057143,"slope"
"bias","s3",11830,0.23888888892,"y-int"
"bias","s3",11830,0.0890476190371429,"slope"
"bias","s3",11831,0.303999999993333,"y-int"
"bias","s3",11831,0.0569523809542857,"slope"
"bias","s3",11832,0.298888888906667,"y-int"
"bias","s3",11832,0.0595238095171428,"slope"
"bias","s3",11833,0.322666666693333,"y-int"
"bias","s3",11833,0.0459047618971429,"slope"
"bias","s3",11834,0.233333333366667,"y-int"
"bias","s3",11834,0.0890476190428572,"slope"
"bias","s3",11835,0.300444444406667,"y-int"
"bias","s3",11835,0.0587619047742857,"slope"
"bias","s3",11836,0.246888888886667,"y-int"
"bias","s3",11836,0.0658095238085714,"slope"
"bias","s3",11837,0.327777777786667,"y-int"
"bias","s3",11837,0.0495238095228571,"slope"
"bias","s3",11838,0.21555555556,"y-int"
"bias","s3",11838,0.0909523809542857,"slope"
"bias","s3",11839,0.31822222224,"y-int"
"bias","s3",11839,0.0530476190457142,"slope"
"bias","s3",11840,0.265111111126667,"y-int"
"bias","s3",11840,0.0698095238114286,"slope"
"bias","s3",11841,0.24755555558,"y-int"
"bias","s3",11841,0.0651428571342857,"slope"
"bias","s3",11842,0.190222222226667,"y-int"
"bias","s3",11842,0.09914285714,"slope"
"bias","s3",11843,0.25666666664,"y-int"
"bias","s3",11843,0.0657142857171429,"slope"
"bias","s3",11844,0.28866666664,"y-int"
"bias","s3",11844,0.0660952381028572,"slope"
"bias","s3",11845,0.3231111111,"y-int"
"bias","s3",11845,0.0408571428571429,"slope"
"bias","s3",11846,0.245999999993334,"y-int"
"bias","s3",11846,0.08114285714,"slope"
"bias","s3",11847,0.32111111114,"y-int"
"bias","s3",11847,0.0499999999885714,"slope"
"bias","s3",11848,0.255111111086667,"y-int"
"bias","s3",11848,0.0593333333371429,"slope"
"bias","s3",11849,0.268222222253333,"y-int"
"bias","s3",11849,0.0568571428514285,"slope"
"bias","s3",11850,0.198222222226667,"y-int"
"bias","s3",11850,0.100666666668571,"slope"
"bias","s3",11851,0.264666666653333,"y-int"
"bias","s3",11851,0.0639047619085714,"slope"
"bias","s3",11852,0.2893333333,"y-int"
"bias","s3",11852,0.0616190476285714,"slope"
"bias","s3",11853,0.305333333326667,"y-int"
"bias","s3",11853,0.05514285714,"slope"
"bias","s3",11854,0.423555555533333,"y-int"
"bias","s3",11854,0.0286666666714286,"slope"
"bias","s3",11855,0.277555555573333,"y-int"
"bias","s3",11855,0.0789523809457143,"slope"
"bias","s3",11856,0.25755555556,"y-int"
"bias","s3",11856,0.07514285714,"slope"
"bias","s3",11857,0.274888888893334,"y-int"
"bias","s3",11857,0.0963809523828571,"slope"
"bias","s3",11858,0.387111111106667,"y-int"
"bias","s3",11858,0.0354285714314286,"slope"
"bias","s3",11859,0.27377777778,"y-int"
"bias","s3",11859,0.0687619047628571,"slope"
"bias","s3",11860,0.247333333293333,"y-int"
"bias","s3",11860,0.0731428571542857,"slope"
"bias","s3",11861,0.21800000002,"y-int"
"bias","s3",11861,0.100571428565714,"slope"
"bias","s3",11862,0.396222222253333,"y-int"
"bias","s3",11862,0.0307619047514286,"slope"
"bias","s3",11863,0.294666666666667,"y-int"
"bias","s3",11863,0.0715238095285714,"slope"
"bias","s3",11864,0.26266666664,"y-int"
"bias","s3",11864,0.0706666666742857,"slope"
"bias","s3",11865,0.268444444453333,"y-int"
"bias","s3",11865,0.0888571428514286,"slope"
"bias","s3",11866,0.3397777778,"y-int"
"bias","s3",11866,0.0441904761857143,"slope"
"bias","s3",11867,0.282000000026667,"y-int"
"bias","s3",11867,0.0765714285685714,"slope"
"bias","s3",11868,0.264888888866667,"y-int"
"bias","s3",11868,0.0701904762,"slope"
"bias","s3",11869,0.267333333293334,"y-int"
"bias","s3",11869,0.0936190476257142,"slope"
"bias","s3",11870,0.31955555558,"y-int"
"bias","s3",11870,0.05742857142,"slope"
"bias","s3",11871,0.278222222266667,"y-int"
"bias","s3",11871,0.0835238095142857,"slope"
"bias","s3",11872,0.212444444453333,"y-int"
"bias","s3",11872,0.0800952380942857,"slope"
"bias","s3",11873,0.287555555553333,"y-int"
"bias","s3",11873,0.0875238095228572,"slope"
"bias","s3",11874,0.335333333326667,"y-int"
"bias","s3",11874,0.0546666666685714,"slope"
"bias","s3",11875,0.30399999998,"y-int"
"bias","s3",11875,0.0760000000057143,"slope"
"bias","s3",11876,0.29333333332,"y-int"
"bias","s3",11876,0.0633333333371428,"slope"
"bias","s3",11877,0.29111111112,"y-int"
"bias","s3",11877,0.0838095238085714,"slope"
"bias","s3",11878,0.41844444448,"y-int"
"bias","s3",11878,0.0340952380914286,"slope"
"bias","s3",11879,0.259555555533333,"y-int"
"bias","s3",11879,0.0869523809571429,"slope"
"bias","s3",11880,0.247111111153333,"y-int"
"bias","s3",11880,0.0744761904657143,"slope"
"bias","s3",11881,0.266444444486667,"y-int"
"bias","s3",11881,0.0927619047514286,"slope"
"bias","s3",11882,0.418000000046667,"y-int"
"bias","s3",11882,0.0367619047485714,"slope"
"bias","s3",11883,0.253777777786667,"y-int"
"bias","s3",11883,0.0854285714228571,"slope"
"bias","s3",11884,0.245333333333333,"y-int"
"bias","s3",11884,0.0756190476142857,"slope"
"bias","s3",11885,0.2266666667,"y-int"
"bias","s3",11885,0.102380952371429,"slope"
"bias","s3",11886,0.3451111111,"y-int"
"bias","s3",11886,0.0426666666714286,"slope"
"bias","s3",11887,0.31000000004,"y-int"
"bias","s3",11887,0.0709523809457143,"slope"
"bias","s3",11888,0.26666666668,"y-int"
"bias","s3",11888,0.0747619047628571,"slope"
"bias","s3",11889,0.2306666667,"y-int"
"bias","s3",11889,0.108380952371429,"slope"
"bias","s3",11890,0.37488888888,"y-int"
"bias","s3",11890,0.0430476190485714,"slope"
"bias","s3",11891,0.236888888893333,"y-int"
"bias","s3",11891,0.0900952380971429,"slope"
"bias","s3",11892,0.309555555573333,"y-int"
"bias","s3",11892,0.0650476190457143,"slope"
"bias","s3",11893,0.217333333326667,"y-int"
"bias","s3",11893,0.109809523811429,"slope"
"bias","s3",11894,0.314666666613334,"y-int"
"bias","s3",11894,0.0600952381057142,"slope"
"bias","s3",11895,0.282222222253333,"y-int"
"bias","s3",11895,0.0799999999942857,"slope"
"bias","s3",11896,0.30422222226,"y-int"
"bias","s3",11896,0.0599047618971429,"slope"
"bias","s3",11897,0.25044444444,"y-int"
"bias","s3",11897,0.0982857142885714,"slope"
"bias","s3",11898,0.330222222213333,"y-int"
"bias","s3",11898,0.0539047619057143,"slope"
"bias","s3",11899,0.239333333366667,"y-int"
"bias","s3",11899,0.0844761904714285,"slope"
"bias","s3",11900,0.204666666673334,"y-int"
"bias","s3",11900,0.0881904761885714,"slope"
"bias","s3",11901,0.266666666673333,"y-int"
"bias","s3",11901,0.100476190474286,"slope"
"bias","s3",11902,0.31244444446,"y-int"
"bias","s3",11902,0.0548571428542857,"slope"
"bias","s3",11903,0.28866666664,"y-int"
"bias","s3",11903,0.0732380952457143,"slope"
"bias","s3",11904,0.215999999986667,"y-int"
"bias","s3",11904,0.0859047619085714,"slope"
"bias","s3",11905,0.257999999986667,"y-int"
"bias","s3",11905,0.0996190476228571,"slope"
"bias","s3",11906,0.38755555558,"y-int"
"bias","s3",11906,0.0408571428485714,"slope"
"bias","s3",11907,0.305333333346667,"y-int"
"bias","s3",11907,0.0760952380914285,"slope"
"bias","s3",11908,0.251777777813333,"y-int"
"bias","s3",11908,0.07933333332,"slope"
"bias","s3",11909,0.239555555546667,"y-int"
"bias","s3",11909,0.10552380952,"slope"
"bias","s3",11910,0.325555555533334,"y-int"
"bias","s3",11910,0.0523809523857142,"slope"
"bias","s3",11911,0.248444444486667,"y-int"
"bias","s3",11911,0.0893333333228571,"slope"
"bias","s3",11912,0.239333333293333,"y-int"
"bias","s3",11912,0.0759047619114286,"slope"
"bias","s3",11913,0.23955555558,"y-int"
"bias","s3",11913,0.100285714277143,"slope"
"bias","s3",11914,0.361777777793333,"y-int"
